*0301*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0301;145264378;3;0;0;1#2;;
0301;145264378;3;261;261;1#2;;
0301;145264382;3;0;0;1#2;;
0301;145264391;3;0;0;1#2;;
0301;145264391;3;109;109;1#2;;
0301;145264392;3;116;116;1#2;;
0301;145264393;3;0;0;1#2;;
0301;145264393;3;99;99;1#2;;
0301;145264444;3;0;0;1#2;;
0301;145264559;3;102;102;1#2;;
0301;145264561;3;0;0;1#2;;
0301;145264562;3;0;0;1#2;;
0301;145264602;3;0;0;1#2;;
0301;145264785;3;0;0;1#2;;
0301;145264814;3;54;54;1#2;;
0301;145264849;3;0;0;1#2;;
0301;145264862;3;0;0;1#2;;
0301;145264908;3;53;53;1#2;;
0301;145264948;3;90;90;1#2;;
0301;145265016;3;9;9;1#2;;
0301;145265071;3;0;0;1#2;;
0301;145265157;3;24;24;1#2;;
0301;145265260;3;11;11;1#2;;
0301;145265373;3;0;0;1#2;;
0301;145265406;3;0;0;1#2;;
0301;145265431;3;18;18;1#2;;
0301;145265492;3;138;138;1#2;;
0301;145265500;3;47;47;1#2;;
0301;145265670;3;153;153;1#2;;
0301;145265673;3;46;46;1#2;;
0301;145265681;3;15;15;1#2;;
0301;145265708;3;240;240;1#2;;
0301;187205975;3;0;0;1#2;;
0301;145265759;3;130;130;1#2;;
0301;145265877;3;23;23;1#2;;
0301;145265878;3;171;171;1#2;;
0301;145266253;3;0;0;1#2;;
0301;145266253;3;68;68;1#2;;
0301;145266296;3;0;0;1#2;;
0301;145266357;3;124;124;1#2;;
0301;145266365;3;44;44;1#2;;
0301;145266368;3;0;0;1#2;;
0301;275594970;3;0;0;1;;
0301;145266378;3;8;8;1#2;;
0301;145266458;3;0;0;1#2;;
0301;145266612;3;0;0;1#2;;
0301;145266613;3;15;15;1#2;;
0301;145266662;3;0;0;1#2;;
0301;145266669;3;0;0;1#2;;
0301;145266710;3;0;0;1#2;;
0301;145266717;3;90;90;1#2;;
0301;145266797;3;0;0;1#2;;
0301;145266799;3;0;0;1#2;;
0301;145266860;3;0;0;1#2;;
0301;145266864;3;12;12;1#2;;
0301;145266865;3;24;24;1#2;;
0301;145266936;3;45;45;1#2;;
0301;145267096;3;0;0;1#2;;
0301;145267133;3;0;0;1#2;;
0301;145267162;3;0;0;1#2;;
0301;145267220;3;0;0;1#2;;
0301;145267323;3;204;204;1#2;;
0301;145267413;3;0;0;1#2;;
0301;145267535;3;8;8;1#2;;
0301;145267612;3;23;23;1#2;;
0301;145267681;3;0;0;1#2;;
0301;145267682;3;0;0;1#2;;
0301;145267795;3;0;0;1#2;;
0301;145267821;3;54;54;1#2;;
0301;145267832;3;42;42;1#2;;
0301;145267857;3;25;25;1#2;;
0301;145267860;3;0;0;1#2;;
0301;145267877;3;16;16;1#2;;
0301;145267971;3;0;0;1#2;;
0301;145268055;3;7;7;1#2;;
0301;145268058;3;0;0;1#2;;
0301;145268066;3;0;0;1#2;;
0301;145268069;3;27;27;1#2;;
0301;145268114;3;42;42;1#2;;
0301;145268385;3;0;0;1#2;;
0301;145268500;3;0;0;1#2;;
0301;145268612;3;0;0;1#2;;
0301;145268622;3;0;0;1#2;;
0301;145268705;3;0;0;1#2;;
0301;145268717;3;0;0;1#2;;
0301;145268757;3;42;42;1#2;;
0301;145268762;3;14;14;1#2;;
0301;145268821;3;9;9;1#2;;
0301;145268828;3;0;0;1#2;;
0301;145268933;3;29;29;1#2;;
0301;145268935;3;0;0;1#2;;
0301;145268940;3;6;6;1#2;;
0301;145268968;3;145;145;1#2;;
0301;145269040;3;0;0;1#2;;
0301;145269119;3;6;6;1#2;;
0301;145269122;3;13;13;1#2;;
0301;145269141;3;100;100;1#2;;
0301;145269144;3;0;0;1#2;;
0301;145269158;3;6;6;1#2;;
0301;145269265;3;0;0;1#2;;
0301;145269396;3;20;20;1#2;;
0301;145269502;3;0;0;1#2;;
0301;145269512;3;0;0;1#2;;
0301;145269670;3;0;0;1#2;;
0301;275145640;3;0;0;1#2;;
0301;145269780;3;0;0;1#2;;
0301;145269857;3;107;107;1#2;;
0301;145269880;3;10;10;1#2;;
0301;145269881;3;67;67;1#2;;
0301;145269959;3;0;0;1#2;;
0301;145270071;3;61;61;1#2;;
0301;145270078;3;28;28;1#2;;
0301;145270323;3;0;0;1#2;;
0301;145270324;3;0;0;1#2;;
0301;145270324;3;0;0;1#2;;
0301;145270324;3;0;0;1#2;;
0301;145270325;3;0;0;1#2;;
0301;145270326;3;0;0;1#2;;
0301;145270327;3;0;0;1#2;;
0301;145270330;3;0;0;1#2;;
0301;145270408;3;0;0;1#2;;
0301;145270410;3;0;0;1#2;;
0301;145270419;3;10;10;1#2;;
0301;145270483;3;66;66;1#2;;
0301;145270838;3;42;42;1#2;;
0301;145271018;3;145;145;1#2;;
0301;145271108;3;0;0;1#2;;
0301;145271245;3;0;0;1#2;;
0301;145271287;3;0;0;1#2;;
0301;145271288;3;36;36;1#2;;
0301;145271418;3;272;272;1#2;;
0301;145271444;3;28;28;1#2;;
0301;145271619;3;0;0;1#2;;
0301;145271679;3;92;92;1#2;;
0301;145271681;3;0;0;1#2;;
0301;145271703;3;0;0;1#2;;
0301;145271704;3;0;0;1#2;;
0301;145271826;3;0;0;1#2;;
0301;145271838;3;24;24;1#2;;
0301;145271879;3;0;0;1#2;;
0301;145271881;3;0;0;1#2;;
0301;145271900;3;0;0;1#2;;
0301;145271908;3;6;6;1#2;;
0301;145271964;3;0;0;1#2;;
0301;145271969;3;141;141;1#2;;
0301;145272005;3;0;0;1#2;;
0301;145272169;3;0;0;1#2;;
0301;145272172;3;0;0;1#2;;
0301;145272240;3;181;181;1#2;;
0301;145272382;3;0;0;1#2;;
0301;145272384;3;0;0;1#2;;
0301;145272385;3;0;0;2;;
0301;145272395;3;0;0;1#2;;
0301;145272458;3;53;53;1#2;;
0301;145272583;3;80;80;1#2;;
0301;272038142;3;0;0;1#2;;
0301;272038143;3;47;47;1#2;;
0301;145272681;3;40;40;1#2;;
0301;145272749;3;0;0;1#2;;
0301;145272766;3;0;0;1#2;;
0301;145272767;3;0;0;1#2;;
0301;145272775;3;110;110;1#2;;
0301;145272923;3;0;0;1#2;;
0301;145273091;3;0;0;1#2;;
0301;145273211;3;0;0;1#2;;
0301;145273336;3;0;0;1#2;;
0301;145273352;3;0;0;1#2;;
0301;145273380;3;12;12;1#2;;
0301;145273381;3;0;0;1#2;;
0301;145273435;3;20;20;1#2;;
0301;145273437;3;0;0;1#2;;
0301;145273448;3;49;49;1#2;;
0301;145273451;3;28;28;1#2;;
0301;145273460;3;0;0;1#2;;
0301;145273460;3;33;33;1#2;;
0301;145273516;3;76;76;1#2;;
0301;145273516;3;76;76;1#2;;
0301;145273517;3;0;0;1#2;;
