*0239*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0239;145167848;1;0;233;1#2;30;
0239;145167849;1;0;355;1#2;30;
0239;145167863;1;0;400;1#2;30;
0239;157022352;1;0;6;1#2;50;
0239;145189751;1;0;99;1#2;30;
0239;145189752;1;0;105;1#2;50;
0239;145189753;1;0;64;1#2;50;
0239;145189754;1;0;127;1#2;30;
0239;145189755;1;0;12;1#2;50;
0239;145189756;1;0;52;1#2;50;
0239;145189757;1;0;92;1#2;50;
0239;145189758;1;0;70;1#2;50;
0239;145189759;1;0;69;1#2;50;
0239;145189760;1;0;51;1#2;30;
0239;145189761;1;0;49;1#2;50;
0239;145189762;1;0;62;1#2;30;
0239;145189763;1;0;187;1#2;30;
0239;157022354;1;0;7;1#2;50;
0239;157022355;1;0;53;1#2;50;
0239;145189765;1;0;104;1#2;50;
0239;157022356;1;0;7;1#2;50;
0239;157022357;1;0;9;1#2;50;
0239;145189767;1;0;163;1#2;30;
0239;145189768;1;0;67;1#2;30;
0239;145189769;1;0;76;1#2;30;
0239;145189770;1;0;102;1#2;30;
0239;145189771;1;0;193;1#2;30;
0239;145189772;1;0;60;1#2;30;
0239;145189773;1;0;33;1#2;30;
0239;145189774;1;0;66;1#2;30;
0239;145189775;1;0;71;1#2;30;
0239;145189776;1;0;6;1#2;30;
0239;145189777;1;0;135;1#2;30;
0239;145189778;1;0;71;1#2;30;
0239;145189779;1;0;58;1#2;30;
0239;157022358;1;0;10;1#2;50;
0239;157022359;1;0;134;1#2;50;
0239;145189781;1;0;162;1#2;30;
0239;145189782;1;0;69;1#2;30;
0239;145189783;1;0;70;1#2;30;
0239;145189784;1;0;405;1#2;30;
0239;145189785;1;0;68;1#2;30;
0239;145189786;1;0;73;1#2;30;
0239;145189787;1;0;72;1#2;30;
0239;145189788;1;0;51;1#2;30;
0239;145189789;1;0;45;1#2;30;
0239;145189790;1;0;53;1#2;30;
0239;145189791;1;0;214;1#2;30;
0239;145189792;1;0;285;1#2;50;
0239;145189793;1;0;36;1#2;50;
0239;145189794;1;0;569;1#2;30;
0239;145189795;1;0;104;1#2;30;
0239;145189796;1;0;39;1#2;30;
0239;145189797;1;0;18;1#2;30;
0239;145189798;1;0;78;1#2;30;
0239;145189799;1;0;70;1#2;30;
0239;145189800;1;0;104;1#2;30;
0239;145189801;1;0;8;1#2;30;
0239;145189802;1;0;170;1#2;30;
0239;145189803;1;0;24;1#2;30;
0239;145189804;1;0;110;1#2;30;
0239;145189805;1;0;27;1#2;30;
0239;145189806;1;0;61;1#2;30;
0239;212421615;1;0;125;1#2;30;
0239;212421616;1;0;33;1#2;30;
0239;145189808;1;0;121;1#2;30;
0239;145189809;1;0;524;1#2;30;
0239;145189810;1;0;12;1#2;50;
0239;157022360;1;0;15;1#2;50;
0239;157022361;1;0;6;1#2;50;
0239;145189812;1;0;42;1#2;30;
0239;145189813;1;0;66;1#2;30;
0239;145189814;1;0;237;1#2;30;
0239;145189815;1;0;83;1#2;30;
0239;145189816;1;0;41;1#2;30;
0239;145189817;1;0;52;1#2;30;
0239;145189818;1;0;16;1#2;30;
0239;145189819;1;0;53;1#2;30;
0239;145189820;1;0;44;1#2;30;
0239;145189821;1;0;51;1#2;30;
0239;145189822;1;0;156;1#2;30;
0239;145189823;1;0;185;1#2;30;
0239;145189824;1;0;24;1#2;30;
0239;145189825;1;0;95;1#2;30;
0239;145189826;1;0;304;1#2;30;
0239;145189827;1;0;142;1#2;30;
0239;145189828;1;0;157;1#2;30;
0239;157022362;1;0;7;1#2;30;
0239;157022363;1;0;64;1#2;30;
0239;145189830;1;0;45;1#2;30;
0239;145189831;1;0;124;1#2;30;
0239;145189832;1;0;31;1#2;30;
0239;145189833;1;0;36;1#2;30;
0239;145189834;1;0;20;1#2;50;
0239;145189835;1;0;29;1#2;50;
0239;145189836;1;0;69;1#2;30;
0239;145189837;1;0;116;1#2;50;
0239;145189838;1;0;92;1#2;50;
0239;145189839;1;0;16;1#2;50;
0239;145189840;1;0;57;1#2;50;
0239;145189841;1;0;66;1#2;50;
0239;145189842;1;0;194;1#2;50;
0239;145189843;1;0;164;1#2;50;
0239;145189844;1;0;191;1#2;50;
0239;145189845;1;0;26;1#2;50;
0239;145189846;1;0;110;1#2;50;
0239;145189847;1;0;9;1#2;50;
0239;145189848;1;0;117;1#2;50;
0239;145189849;1;0;108;1#2;50;
0239;145189850;1;0;37;1#2;50;
0239;145189851;1;0;121;1#2;50;
0239;145189852;1;0;329;1#2;50;
0239;145189853;1;0;95;1#2;50;
0239;145189854;1;0;40;1#2;50;
0239;145189855;1;0;13;1#2;50;
0239;145189856;1;0;110;1#2;50;
0239;145189857;1;0;70;1#2;50;
0239;145189858;1;0;481;1#2;50;
0239;145189859;1;0;36;1#2;50;
0239;145189860;1;0;261;1#2;50;
0239;145189861;1;0;297;1#2;50;
0239;145189862;1;0;242;1#2;50;
0239;145189863;1;0;160;1#2;50;
0239;145189864;1;0;838;1#2;50;
0239;145189865;1;0;86;1#2;30;
0239;145189866;1;0;29;1#2;30;
0239;272138742;1;0;87;1#2;30;
0239;272138743;1;0;28;1#2;30;
0239;157022365;1;0;20;1#2;30;
0239;212421617;1;0;7;1#2;30;
0239;212421618;1;0;96;1#2;30;
0239;145189869;1;0;42;1#2;30;
0239;145189870;1;0;44;1#2;30;
0239;145189871;1;0;56;1#2;50;
0239;212421619;1;0;47;1#2;50;
0239;212421620;1;0;45;1#2;50;
0239;212421621;1;0;75;1#2;50;
0239;145189873;1;0;17;1#2;50;
0239;145225899;1;0;98;1#2;30;
0239;145225900;1;0;83;1#2;30;
0239;145225901;1;0;61;1#2;30;
0239;145225902;1;0;145;1#2;30;
0239;145225903;1;0;97;1#2;30;
0239;145225904;1;0;136;1#2;30;
0239;145225905;1;0;144;1#2;30;
0239;145225906;1;0;90;1#2;30;
0239;145225907;1;0;296;1#2;30;
0239;145225908;1;0;100;1#2;30;
0239;145225909;1;0;120;1#2;30;
0239;145225910;1;0;87;1#2;30;
0239;145225911;1;0;103;1#2;30;
0239;145225912;1;0;53;1#2;30;
0239;145225913;1;0;34;1#2;30;
0239;145225914;1;0;23;1#2;30;
0239;145225915;1;0;23;1#2;30;
0239;145225916;1;0;272;1#2;30;
0239;145225917;1;0;11;1#2;30;
0239;145225918;1;0;7;1#2;30;
0239;145225919;1;0;76;1#2;30;
0239;145225920;1;0;196;1#2;30;
0239;145225921;1;0;107;1#2;30;
0239;145225922;1;0;201;1#2;30;
0239;145225923;1;0;19;1#2;30;
0239;145225924;1;0;89;1#2;30;
0239;145225925;1;0;58;1#2;30;
0239;145225926;1;0;29;1#2;30;
0239;145225927;1;0;302;1#2;30;
0239;145225928;1;0;69;1#2;30;
0239;145225929;1;0;26;1#2;30;
0239;145225930;1;0;68;1#2;30;
0239;145225931;1;0;10;1#2;30;
0239;145225932;1;0;281;1#2;30;
0239;145225934;1;0;251;1#2;30;
0239;145225935;1;0;26;1#2;30;
0239;145225936;1;0;83;1#2;30;
0239;145225937;1;0;144;1#2;30;
0239;145225938;1;0;10;1#2;30;
0239;145225939;1;0;137;1#2;30;
0239;145225940;1;0;39;1#2;30;
0239;212415063;1;0;113;1#2;30;
0239;145225942;1;0;206;1#2;30;
0239;212411122;1;0;91;1#2;30;
0239;212411123;1;0;221;1#2;30;
0239;145225944;1;0;209;1#2;30;
0239;145225945;1;0;24;1#2;30;
0239;145225946;1;0;119;1#2;30;
0239;145225947;1;0;166;1#2;30;
0239;145225948;1;0;47;1#2;30;
0239;145225949;1;0;87;1#2;30;
0239;145225950;1;0;101;1#2;30;
0239;145225951;1;0;183;1#2;30;
0239;145225952;1;0;82;1#2;30;
0239;145225953;1;0;168;1#2;30;
0239;145225954;1;0;50;1#2;30;
0239;145225955;1;0;18;1#2;30;
0239;145225956;1;0;12;1#2;30;
