*0221*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0221;145178541;3;0;0;1#2;;
0221;145178591;3;1161;1161;1#2;;
0221;145178623;3;21;21;1#2;;
0221;145178776;3;20;20;1#2;;
0221;272139644;3;0;0;1#2;;
0221;245684195;3;8;8;1#2;;
0221;145178917;3;0;0;1#2;;
0221;145179070;3;0;0;1#2;;
0221;145179194;3;0;0;1#2;;
0221;145204884;3;0;0;1#2;;
0221;145204885;3;17;17;1#2;;
0221;145204894;3;0;0;1#2;;
0221;145204999;3;0;0;1#2;;
0221;145205000;3;0;0;1#2;;
0221;145205018;3;0;0;1#2;;
0221;145205020;3;0;0;1#2;;
0221;145205021;3;0;0;1#2;;
0221;145205022;3;0;0;1#2;;
0221;145205023;3;0;0;1#2;;
0221;145205024;3;0;0;1#2;;
0221;145206598;3;0;0;1#2;;
0221;145206929;3;50;50;1#2;;
0221;145228090;3;0;0;1#2;;
0221;275212800;3;687;687;1#2;;
0221;145228097;3;0;0;1#2;;
0221;145228109;3;0;0;1#2;;
0221;275212801;3;0;0;1#2;;
0221;145228116;3;0;0;1#2;;
0221;145228117;3;25;25;1#2;;
0221;145228122;3;0;0;1#2;;
0221;145228127;3;281;281;1#2;;
0221;145228156;3;374;374;1#2;;
0221;145228165;3;0;0;1#2;;
0221;145228173;3;50;50;1#2;;
0221;145228173;3;50;50;1#2;;
0221;275212813;3;80;80;1#2;;
0221;145228185;3;0;0;1#2;;
0221;145228190;3;33;33;1#2;;
0221;145228192;3;0;0;1#2;;
0221;145228224;3;37;37;1#2;;
0221;145228240;3;0;0;1#2;;
0221;145228241;3;0;0;1#2;;
0221;145228254;3;0;0;1#2;;
0221;145228255;3;157;157;1#2;;
0221;145228270;3;0;0;1#2;;
0221;145228273;3;0;0;1#2;;
0221;145228275;3;0;0;1#2;;
0221;145228275;3;284;284;1#2;;
0221;145228279;3;83;83;1#2;;
0221;145228282;3;37;37;1#2;;
0221;145228295;3;0;0;1#2;;
0221;145228300;3;0;0;1#2;;
0221;272075961;3;0;0;1#2;;
0221;145228326;3;0;0;1#2;;
0221;145228331;3;62;62;1#2;;
