*0238*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0238;145189458;3;0;0;1#2;;
0238;145189463;3;75;75;1#2;;
0238;145189463;3;75;75;1#2;;
0238;209486330;3;0;0;1#2;;
0238;209486336;3;19;19;1#2;;
0238;145189612;3;15;15;1#2;;
0238;145189727;3;55;55;1#2;;
0238;159591249;3;0;0;1#2;;
0238;159591251;3;0;0;1#2;;
0238;145224551;3;0;0;1#2;;
0238;145224552;3;0;0;1#2;;
0238;145224576;3;0;0;1#2;;
0238;209486358;3;11;11;1#2;;
0238;145224798;3;48;48;1#2;;
0238;145224859;3;0;0;1#2;;
0238;145224891;3;0;0;1#2;;
0238;145224945;3;0;0;1#2;;
0238;145224986;3;0;0;1#2;;
0238;145224987;3;0;0;1#2;;
0238;145224990;3;0;0;1#2;;
0238;145225231;3;0;0;1#2;;
0238;145225253;3;0;0;1#2;;
0238;145225271;3;0;0;1#2;;
0238;145225459;3;0;0;1#2;;
0238;145232028;3;16;16;1#2;;
0238;145232034;3;0;0;1#2;;
0238;145232036;3;75;75;1#2;;
0238;145232043;3;0;0;1#2;;
0238;145232049;3;0;0;1#2;;
0238;145232050;3;0;0;1#2;;
0238;260761924;3;18;18;1#2;;
0238;145232072;3;131;131;1#2;;
0238;145232079;3;0;0;1#2;;
0238;145232083;3;0;0;1#2;;
0238;145232114;3;573;573;1#2;;
0238;145232135;3;0;0;1#2;;
0238;145232136;3;311;311;1#2;;
0238;145232147;3;0;0;1#2;;
0238;145232182;3;203;203;1#2;;
0238;145232212;3;100;100;1#2;;
0238;145232227;3;26;26;1#2;;
0238;145232239;3;0;0;1#2;;
0238;145232264;3;185;185;1#2;;
0238;145232268;3;72;72;1#2;;
0238;145232274;3;0;0;1#2;;
0238;145232278;3;98;98;1#2;;
0238;145256336;3;0;0;1;;
0238;145256336;3;23;23;1#2;;
0238;145259974;3;0;0;2;;
0238;209486380;3;51;51;1#2;;
0238;209486407;3;0;0;1#2;;
