FEIL: 6637694.870   214726.020       Felt 1#2, har restriksjon
FEIL: 6637683.990   214734.920       Felt 1#2, har restriksjon
FEIL: 6637666.910   214720.340       Felt 1#2, har restriksjon
FEIL: 6637686.350   214707.020       Felt 1#2, har restriksjon
FEIL: 6637679.120   214706.330       Felt 1#2, har restriksjon
FEIL: 6637676.750   214734.380       Felt 1#2, har restriksjon
FEIL: 6637690.580   214731.880       Felt 1#2, har restriksjon
FEIL: 6637670.670   214730.410       Felt 1#2, har restriksjon
FEIL: 6637673.980   214708.200       Felt 1#2, har restriksjon
FEIL: 6637695.850   214719.430       Felt 1#2, har restriksjon
FEIL: 6637668.870   214713.360       Felt 1#2, har restriksjon
FEIL: 6637692.330   214711.130       Felt 1#2, har restriksjon
