*0521*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0521;145508468;3;145496990
0521;145496745;3;145497004
0521;145496748;4;145497007
0521;145514369;4;145516043
0521;145514372;4;145515056
0521;145497012;4;145496744
0521;145497012;4;145496744
0521;145497015;4;145496749
0521;145425192;4;145506370
