*0521*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0521;145425152;1;0;192;1#2;50;
0521;145425153;1;0;194;1#2;50;
0521;145425154;1;0;46;1#2;50;
0521;145425155;1;0;111;1#2;50;
0521;145425156;1;0;214;1#2;50;
0521;145425157;1;0;39;1#2;50;
0521;145425158;1;0;111;1#2;50;
0521;145425159;1;0;40;1#2;50;
0521;145425160;1;0;255;1#2;50;
0521;145425161;1;0;435;1#2;50;
0521;145425162;1;0;43;1#2;80;
0521;145425163;1;0;769;1#2;80;
0521;145425164;1;0;564;1#2;80;
0521;145425165;1;0;266;1#2;80;
0521;145425166;1;0;74;1#2;80;
0521;145425167;1;0;127;1#2;80;
0521;145425168;1;0;312;1#2;60;
0521;145425169;1;0;48;1#2;80;
0521;145425170;1;0;309;1#2;80;
0521;145425171;1;0;36;1#2;80;
0521;145425172;1;0;92;1#2;80;
0521;145425173;1;0;97;1#2;80;
0521;145425174;1;0;95;1#2;80;
0521;145425175;1;0;112;1#2;80;
0521;145425176;1;0;122;1#2;80;
0521;145425177;1;0;404;1#2;80;
0521;145425178;1;0;20;1#2;80;
0521;145425179;1;0;171;1#2;80;
0521;145425180;1;0;243;1#2;80;
0521;145425181;1;0;145;1#2;80;
0521;145425182;1;0;87;1#2;80;
0521;145425183;1;0;256;1#2;80;
0521;145425184;1;0;164;1#2;80;
0521;145425185;1;0;84;1#2;80;
0521;145425186;1;0;269;1#2;80;
0521;145425187;1;0;44;1#2;80;
0521;145425188;1;0;161;1#2;80;
0521;145425189;1;0;40;1#2;80;
0521;145425190;1;0;259;1#2;60;
0521;145425191;1;0;120;1#2;60;
0521;145425192;1;0;305;1#2;80;
0521;145425193;1;0;116;1#2;30;
0521;145425194;1;0;6;1#2;30;
0521;145425195;1;0;46;1#2;30;
0521;145425196;1;0;118;1#2;30;
0521;145425197;1;0;47;1#2;80;
0521;145425198;1;0;581;1#2;80;
0521;145425199;1;0;473;1#2;80;
0521;145425200;1;0;249;1#2;80;
0521;145425201;1;0;23;1#2;80;
0521;145425202;1;0;449;1#2;80;
0521;145425203;1;0;78;1#2;80;
0521;145425204;1;0;168;1#2;50;
0521;145425205;1;0;86;1#2;50;
0521;145425206;1;0;62;1#2;50;
0521;145425207;1;0;307;1#2;50;
0521;145425208;1;0;399;1#2;50;
0521;145425209;1;0;11;1#2;50;
0521;145425210;1;0;133;1#2;50;
0521;145425211;1;0;50;1#2;50;
0521;145425212;1;0;121;1#2;50;
0521;145425213;1;0;24;1#2;50;
0521;145425214;1;0;20;1#2;50;
0521;145425215;1;0;384;1#2;50;
0521;145425217;1;0;177;1#2;80;
0521;145425218;1;0;85;1#2;80;
0521;145425219;1;0;92;1#2;50;
0521;145425220;1;0;377;1#2;50;
0521;145425221;1;0;162;1#2;50;
0521;145425222;1;0;112;1#2;40;
0521;145425223;1;0;48;1#2;40;
0521;145425224;1;0;556;1#2;40;
0521;145425225;1;0;25;1#2;40;
0521;145425226;1;0;402;1#2;40;
0521;145425227;1;0;77;1#2;40;
0521;145425228;1;0;114;1#2;80;
0521;145425229;1;0;116;1#2;80;
0521;145425230;1;0;246;1#2;80;
0521;145425231;1;0;286;1#2;80;
0521;145425232;1;0;20;1#2;80;
0521;145425233;1;0;505;1#2;80;
0521;145425234;1;0;42;1#2;80;
0521;145425235;1;0;193;1#2;80;
0521;145425236;1;0;146;1#2;80;
0521;145425237;1;0;275;1#2;80;
0521;145425238;1;0;342;1#2;80;
0521;145425239;1;0;630;1#2;80;
0521;145425240;1;0;12;1#2;50;
0521;145425241;1;0;27;1#2;80;
0521;145425242;1;0;101;1#2;80;
0521;145425243;1;0;354;1#2;80;
0521;145425244;1;0;211;1#2;80;
0521;145425245;1;0;239;1#2;80;
0521;145425246;1;0;1100;1#2;80;
0521;145425247;1;0;65;1#2;80;
0521;145425248;1;0;176;1#2;80;
0521;145425249;1;0;20;1#2;80;
0521;145425250;1;0;25;1#2;80;
0521;145425251;1;0;109;1#2;80;
0521;145425252;1;0;221;1#2;80;
0521;145425253;1;0;4;1#2;80;
0521;145425254;1;0;635;1#2;30;
0521;145425255;1;0;161;1#2;30;
0521;145425256;1;0;245;1#2;30;
0521;145425257;1;0;132;1#2;30;
0521;145425258;1;0;191;1#2;30;
0521;145425259;1;0;41;1#2;30;
0521;145425260;1;0;96;1#2;30;
0521;145425261;1;0;166;1#2;30;
0521;145425262;1;0;43;1#2;30;
0521;145425263;1;0;119;1#2;30;
0521;145425264;1;0;225;1#2;30;
0521;145425265;1;0;105;1#2;30;
0521;145425266;1;0;154;1#2;30;
0521;145425267;1;0;40;1#2;30;
0521;145425268;1;0;85;1#2;30;
0521;145425269;1;0;125;1#2;30;
0521;145425270;1;0;82;1#2;30;
0521;145425271;1;0;79;1#2;30;
0521;145425272;1;0;62;1#2;30;
0521;145425273;1;0;93;1#2;30;
0521;145425274;1;0;60;1#2;30;
0521;145425275;1;0;20;1#2;30;
0521;145425276;1;0;32;1#2;30;
0521;145425277;1;0;72;1#2;30;
0521;145425278;1;0;78;1#2;30;
0521;145425279;1;0;539;1#2;50;
0521;145425280;1;0;17;1#2;50;
0521;145425281;1;0;141;1#2;50;
0521;145425282;1;0;108;1#2;50;
0521;145425283;1;0;102;1#2;50;
0521;145425284;1;0;8;1#2;50;
0521;145425285;1;0;92;1#2;50;
0521;145425286;1;0;143;1#2;50;
0521;145425287;1;0;202;1#2;50;
0521;145425288;1;0;4;1#2;50;
0521;145425289;1;0;38;1#2;30;
0521;145425290;1;0;163;1#2;30;
0521;145425291;1;0;109;1#2;30;
0521;145425292;1;0;57;1#2;30;
0521;145425293;1;0;154;1#2;30;
0521;145425294;1;0;122;1#2;30;
0521;145425295;1;0;82;1#2;30;
0521;145425296;1;0;53;1#2;30;
0521;145425297;1;0;196;1#2;30;
0521;145425298;1;0;35;1#2;30;
0521;145425299;1;0;16;1#2;30;
0521;145425300;1;0;203;1#2;30;
0521;145425301;1;0;213;1#2;30;
0521;145425302;1;0;80;1#2;30;
0521;145425303;1;0;121;1#2;30;
0521;145425304;1;0;33;1#2;30;
0521;145425305;1;0;99;1#2;30;
0521;145425306;1;0;145;1#2;30;
0521;145425307;1;0;61;1#2;30;
0521;145425308;1;0;7;1#2;30;
0521;145425309;1;0;147;1#2;30;
0521;145425310;1;0;148;1#2;30;
0521;145425311;1;0;587;1#2;30;
0521;145425312;1;0;146;1#2;30;
0521;145425313;1;0;90;1#2;30;
0521;145425314;1;0;49;1#2;30;
0521;145425315;1;0;136;1#2;30;
0521;145425316;1;0;90;1#2;30;
0521;145425317;1;0;210;1#2;30;
0521;145425318;1;0;97;1#2;30;
0521;145425319;1;0;56;1#2;30;
0521;145425320;1;0;39;1#2;30;
0521;145425321;1;0;575;1#2;30;
0521;145425322;1;0;101;1#2;30;
0521;145425323;1;0;19;1#2;80;
0521;145425324;1;0;320;1#2;80;
0521;145425325;1;0;91;1#2;80;
0521;145425326;1;0;15;1#2;80;
0521;145425327;1;0;48;1#2;80;
0521;145425328;1;0;120;1#2;80;
0521;145425329;1;0;6;1#2;80;
0521;145425330;1;0;74;1#2;80;
0521;145425331;1;0;130;1#2;80;
0521;145425332;1;0;137;1#2;40;
0521;145425333;1;0;284;1#2;40;
0521;145425334;1;0;178;1#2;40;
0521;145425335;1;0;493;1#2;40;
0521;145425336;1;0;144;1#2;40;
0521;145425337;1;0;494;1#2;40;
0521;145425338;1;0;72;1#2;40;
0521;145425339;1;0;171;1#2;40;
0521;145425340;1;0;95;1#2;40;
0521;145425341;1;0;9;1#2;40;
0521;145425342;1;0;123;1#2;40;
0521;145425343;1;0;68;1#2;40;
0521;145425344;1;0;40;1#2;40;
0521;145425345;1;0;28;1#2;80;
0521;145425346;1;0;95;1#2;80;
0521;145425347;1;0;38;1#2;80;
0521;145425348;1;0;11;1#2;80;
0521;145425349;1;0;169;1#2;80;
0521;145425350;1;0;198;1#2;80;
0521;145425351;1;0;237;1#2;30;
0521;145425352;1;0;128;1#2;40;
0521;145425353;1;0;166;1#2;80;
0521;145425354;1;0;224;1#2;80;
0521;145425355;1;0;92;1#2;80;
0521;145425356;1;0;30;1#2;40;
0521;145425357;1;0;14;1#2;40;
0521;145425358;1;0;68;1#2;40;
0521;145425359;1;0;80;1#2;40;
0521;145425360;1;0;80;1#2;40;
0521;145425361;1;0;106;1#2;40;
0521;145425362;1;0;114;1#2;40;
0521;145425363;1;0;141;1#2;40;
0521;145425364;1;0;37;1#2;40;
0521;145425365;1;0;91;1#2;40;
0521;145425366;1;0;5;1#2;40;
0521;145425367;1;0;65;1#2;40;
0521;145425368;1;0;106;1#2;40;
0521;145425369;1;0;228;1#2;40;
0521;145425370;1;0;30;2;80;
0521;145425371;1;0;12;1#2;30;
0521;145425372;1;0;35;1#2;30;
0521;145425373;1;0;27;1#2;30;
0521;145425374;1;0;52;1#2;30;
0521;145425375;1;0;85;1#2;30;
0521;145425376;1;0;32;1#2;40;
0521;145425377;1;0;132;1#2;40;
0521;145425378;1;0;62;1#2;40;
0521;145425379;1;0;57;1#2;80;
0521;145425380;1;0;59;1#2;40;
0521;145425381;1;0;198;1#2;30;
0521;145425382;1;0;13;1#2;60;
0521;145425383;1;0;131;1#2;60;
0521;145425384;1;0;61;1#2;60;
0521;145425385;1;0;15;1#2;60;
0521;145425386;1;0;131;1#2;60;
0521;145425387;1;0;227;1#2;60;
0521;145425388;1;0;34;1#2;60;
0521;145425389;1;0;12;1#2;60;
0521;145425390;1;0;12;1#2;80;
0521;145425392;1;0;242;1#2;80;
0521;145425393;1;0;397;1#2;80;
0521;145425394;1;0;164;1#2;40;
0521;145425395;1;0;272;1#2;40;
0521;145425396;1;0;176;1#2;40;
0521;145425397;1;0;54;1#2;80;
0521;145425398;1;0;18;1#2;80;
0521;145425399;1;0;169;1#2;80;
0521;145425400;1;0;150;1#2;80;
0521;145425401;1;0;102;1#2;30;
0521;145425402;1;0;112;1#2;30;
0521;145425403;1;0;26;1#2;30;
0521;145425404;1;0;11;1#2;30;
0521;145425405;1;0;16;1#2;30;
0521;145425406;1;0;88;1#2;80;
0521;145425407;1;0;78;1#2;30;
0521;145425408;1;0;182;1#2;30;
0521;145425409;1;0;88;1#2;30;
0521;145425410;1;0;177;1#2;30;
0521;145425411;1;0;156;1#2;30;
0521;145425412;1;0;58;1#2;30;
0521;145425413;1;0;76;1#2;30;
0521;145425414;1;0;22;1#2;30;
0521;145425415;1;0;314;1#2;40;
0521;145425416;1;0;253;1#2;30;
0521;145425417;1;0;128;1#2;30;
0521;145425418;1;0;228;1#2;30;
0521;145425419;1;0;55;1#2;30;
0521;145425420;1;0;86;1#2;30;
0521;145425421;1;0;665;1#2;30;
0521;145425422;1;0;43;1#2;40;
0521;145425423;1;0;137;1#2;40;
0521;145425424;1;0;89;1#2;40;
0521;145425425;1;0;97;1#2;40;
0521;145425426;1;0;145;1#2;40;
0521;145425427;1;0;338;1#2;40;
0521;145425428;1;0;142;1#2;40;
0521;145425429;1;0;64;1#2;40;
0521;145453708;1;0;37;1#2;30;
0521;145453709;1;0;64;1#2;30;
0521;145453710;1;0;19;1#2;30;
